article_id;Loaded Language;Name Calling / Labeling;Repetition;Exaggeration / Minimization;Doubt;Appeal to fear-prejudice;Flag-Waving;Causal Oversimplification;Slogans;Appeal to Authority;Black-and-White Fallacy;Thought-terminating Cliches;Bandwagon,Reductio ad Hitlerum;Whataboutism,Straw_Men,Red_Herring;Verdict_percent
999000133;1;1;1;1;1;1;0;1;1;1;1;1;0;1;95
999000135;1;1;1;1;1;1;1;1;1;0;1;1;1;1;100
999000136;1;1;1;1;1;1;1;1;0;1;1;1;0;1;100
999000142;1;1;1;1;1;1;1;1;0;0;1;0;0;1;100
999000145;1;0;1;1;1;1;1;1;1;1;1;1;1;1;95
999000147;1;1;1;1;1;1;1;1;0;1;1;1;0;1;95
999000149;1;1;1;1;1;1;0;1;0;1;1;0;0;1;95
999000154;1;1;1;1;1;1;1;1;0;1;1;0;0;1;100
999000155;1;1;1;1;1;1;1;1;1;1;1;1;1;1;95
999000158;1;1;1;1;1;1;1;1;1;1;1;1;1;1;100
999000159;1;1;1;1;0;1;1;0;0;1;1;0;1;1;95
999000184;1;1;1;1;1;1;1;1;0;1;1;0;0;1;100
999000312;1;1;1;1;1;1;0;1;0;1;1;1;0;1;95
999000565;1;1;1;1;1;0;0;1;0;0;0;1;0;1;95
999000599;1;1;0;1;1;0;1;1;0;1;1;1;0;1;95
999000675;1;1;1;1;1;1;1;1;0;1;1;1;1;1;95
999000849;1;1;1;1;1;1;1;1;0;1;1;0;0;1;95
999000851;1;1;1;1;1;1;0;1;1;1;1;1;0;1;95
999000858;1;1;1;1;1;1;1;1;1;1;1;1;1;1;95
999000870;1;0;1;1;1;1;1;0;1;1;1;1;0;1;90
999000874;1;1;1;1;1;1;0;1;0;1;1;1;0;0;95
999000878;1;1;1;1;1;0;0;1;1;1;1;1;0;1;95
999000880;1;1;1;1;0;1;1;1;0;1;1;1;0;1;95
999000894;1;1;1;1;1;1;1;1;1;1;1;1;0;1;95
999001032;1;1;1;1;1;1;0;1;1;1;1;1;0;0;100
999001033;1;1;1;1;1;1;0;1;1;1;1;1;0;1;95
999001188;1;1;1;1;1;1;1;1;1;1;1;1;1;1;95
999001211;1;1;1;1;1;0;1;1;0;0;1;1;0;0;100
999001226;1;1;1;1;1;1;1;1;0;1;1;0;0;1;100
999001241;1;0;1;1;1;1;1;1;0;1;1;1;0;1;95
999001256;1;1;1;1;1;1;0;1;0;0;1;1;0;1;95
999001259;1;1;1;1;1;0;0;1;1;0;1;1;1;1;95
999001280;1;1;1;1;1;1;1;1;1;1;1;1;1;1;95
999001287;1;1;1;1;1;1;0;1;0;1;1;0;0;1;95
999001290;1;1;1;1;1;0;0;1;0;1;1;1;0;1;95
999001293;1;1;1;1;1;1;1;1;1;1;1;1;0;1;95
999001296;1;1;1;1;1;1;1;1;0;1;1;1;1;1;95
999001297;1;1;1;1;1;1;1;0;1;1;1;1;0;1;95
999001299;1;1;1;1;1;1;0;1;0;1;1;1;1;1;100
999001323;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
999001419;1;1;0;1;1;0;0;1;0;1;0;0;0;1;95
999001619;1;1;1;1;1;1;1;1;1;1;1;0;1;1;95
999001621;1;1;1;1;1;1;1;1;1;1;1;1;1;1;95
999001970;1;1;0;1;1;0;0;1;1;1;1;1;0;1;95
